user,object_name,review_text,rating_value,date,likes,url_address,url_id
Dinora Ergasheva,Sumaya collection,Magazin juda chiroyli.Mahsulotlariyam sifatli va hamyonbop.Xodimlari xushmuomilali.,5,2025-03-17 06:50:58,6,https://sharh.commeta.uz/en/review/a942acb9-52e8-42b3-a9de-57395e2d6669,/review/a942acb9-52e8-42b3-a9de-57395e2d6669
Dinora Ergasheva,Istanbul,Istanbul kiyim dõkonidan siz istalgan kiyimni topa olasiz.Narxlariyam hamyonbop.Tovarlari sifatli.Xodimlari xushmuomilali.,5,2025-03-17 06:49:15,8,https://sharh.commeta.uz/en/review/8c855da9-86ba-4173-8fb1-d0f0bb7e4838,/review/8c855da9-86ba-4173-8fb1-d0f0bb7e4838
Dinora Ergasheva,Aygen,Kiyimlari sifatli va hamyonbop.Barcha turdagi kiyimlarni topa olasiz u yerdan.Xodimlariyam xushmuomilali.,5,2025-03-17 06:47:14,10,https://sharh.commeta.uz/en/review/a82eeaba-40ba-40be-a229-1e17d67c33ae,/review/a82eeaba-40ba-40be-a229-1e17d67c33ae
Xolmurod ashuraliyev,Click,Juda zoʻr ilova va tez menga juda yoqadi,5,2025-03-17 06:46:22,18,https://sharh.commeta.uz/en/review/795babaa-44a5-471a-9d01-45f0d11d7989,/review/795babaa-44a5-471a-9d01-45f0d11d7989
Dinora Ergasheva,Big boss,Kiyimlari sifatli va hamyonbop.Xodimlariyam xushmuomilali.,5,2025-03-17 06:45:29,9,https://sharh.commeta.uz/en/review/de0e2acb-dca2-4578-b1c7-0e9c3db0f208,/review/de0e2acb-dca2-4578-b1c7-0e9c3db0f208
Xolmurod ashuraliyev,payme,Pul oʻtkazmalari tez va qulay bu ilova eng zoʻr,5,2025-03-17 06:43:53,11,https://sharh.commeta.uz/en/review/c31e593a-aa40-49cb-bfaa-88abfa0b22ae,/review/c31e593a-aa40-49cb-bfaa-88abfa0b22ae
Dinora Ergasheva,VIP Brand Women,Siz istagan kiyimni topa olasiz u yerdan .Narxlari hamyonbop.Mahsulotlari sifatli.Xodimlari xushmuomilali.Ayollarning mazza qilib shoping qiladigan joyi,5,2025-03-17 06:43:45,7,https://sharh.commeta.uz/en/review/5458c0c3-d9b3-4a2b-9f39-2b18b565eac1,/review/5458c0c3-d9b3-4a2b-9f39-2b18b565eac1
Dinora Ergasheva,Beil Toys,Beil Toys õyinchoqlari kõz quvonchimiz bôlgan bolajonlarimizning sevimli õyinchoqlari.Narxlari ham ham hamyonbop.Xodimlari xushmuomilali. Asosiysi vaqtizgayam naqdizgayam achinmaysiz.,5,2025-03-17 06:34:56,8,https://sharh.commeta.uz/en/review/eec11b7e-d4bf-4f35-b79c-b598d6fe1621,/review/eec11b7e-d4bf-4f35-b79c-b598d6fe1621
Dinora Ergasheva,Uzum Market,Uzum market juda ishonchli.Mahsulotlari sifatli va hamyonbop .Yerkazib berish xizmati tez.,5,2025-03-17 06:30:53,7,https://sharh.commeta.uz/en/review/f4d34090-879c-4c91-8ebe-94162076b51c,/review/f4d34090-879c-4c91-8ebe-94162076b51c
Dinora Ergasheva,Korzinka.uz,Tovarlari sifatli va hamyonbop.Xodimlari xushmuomilali.Asosiysi qulay hamma mahsulotlarni topa olasiz.,5,2025-03-17 06:29:28,10,https://sharh.commeta.uz/en/review/92774388-584d-4448-ad72-1311808fe238,/review/92774388-584d-4448-ad72-1311808fe238
Dinora Ergasheva,Openshop.uz,"Tovarlari sifatli ,ishonchli va hamyonbop.Yetkazib berish xizmati ham tez.Xodimlari xushmuomilali.Online shoplarning ichida nomer N1.",5,2025-03-17 06:27:31,10,https://sharh.commeta.uz/en/review/7dd1a888-db26-4d5c-87d2-d5fe698dd597,/review/7dd1a888-db26-4d5c-87d2-d5fe698dd597
Dinora Ergasheva,Tashkent City Mall,Atmosfera zõr.Barcha brend narsalarni topish mumkin.Harid qilib yana mazza qilib oilaviy aylanadigan joy.,5,2025-03-17 06:13:07,12,https://sharh.commeta.uz/en/review/8efc93a4-a9e5-48e7-9a38-555651d77a12,/review/8efc93a4-a9e5-48e7-9a38-555651d77a12
Maxbuba Sabirova,Akfa Medline,bu yer qulay va zmonaviy hamma sharoitga ega,4,2025-03-17 06:10:15,23,https://sharh.commeta.uz/en/review/50e1ca7d-4c11-430f-baad-5d5b6c466d08,/review/50e1ca7d-4c11-430f-baad-5d5b6c466d08
Dinora Ergasheva,Mega Planet,Oilaviy borib dam olib ham harid qiladigan joy.Atmosfera zõr! Bolajonlar mazza qilishadi.,5,2025-03-17 06:04:06,5,https://sharh.commeta.uz/en/review/218ecce6-8c22-4b06-8dde-be8af28dae31,/review/218ecce6-8c22-4b06-8dde-be8af28dae31
Dinora Ergasheva,Miss Kamilla,Makiyaj soch turmaklarini toza qilishadi .Liboslari zamonaviy.Xodimlari xushmuomilali.,5,2025-03-17 05:59:51,9,https://sharh.commeta.uz/en/review/1417db77-c155-45d0-8712-b1dc8c4325f1,/review/1417db77-c155-45d0-8712-b1dc8c4325f1
Dinora Ergasheva,Zarhal Plaza,Zarhal Plaza xodimlari xushmuomilali.Makiyajlarni toza qiladi.Soch turmaklariyam ideal.Kõylaklariyam juda chiroyli,5,2025-03-17 05:57:41,8,https://sharh.commeta.uz/en/review/6daa04e2-199c-4c47-8eed-481626cf4bfc,/review/6daa04e2-199c-4c47-8eed-481626cf4bfc
Monica July,Wendy’s,"Wendys ham juda zor ishchilari ham juda hushmuomala,men wendys burgrlarini yaxsh koraman,chunki burgerlar juda mazali va tami ogzda eriydigan",5,2025-03-17 05:55:31,11,https://sharh.commeta.uz/en/review/02fe9c0e-251a-48da-9701-b3acb9587b80,/review/02fe9c0e-251a-48da-9701-b3acb9587b80
Dinora Ergasheva,Angar Qarshi,Aksessuarlari ajoyib hamyonbop va ushonchli.Xodimlari xushmuomilali.,5,2025-03-17 05:54:20,8,https://sharh.commeta.uz/en/review/8f80f83f-44e0-492c-8a78-6729ff837f3d,/review/8f80f83f-44e0-492c-8a78-6729ff837f3d
Dinora Ergasheva,Mi-Tashkent,"Aksessuarlari juda ajoyib, ishonchli va hamyonbop.Xodimlari xushmuomilali.",5,2025-03-17 05:52:51,10,https://sharh.commeta.uz/en/review/cfc2a0b0-f7f9-4e7a-af4d-6587ac0f742b,/review/cfc2a0b0-f7f9-4e7a-af4d-6587ac0f742b
Monica July,Rayhon Milliy Taomlari,Ishonselaaa rayxon menda juda yaxsh tasurot qoldrgan man rayxonga kop borgm keladi chunki men turmush ortogm bilan osha yerda uchrashib qolganmiz taomlari ham jyaxsh ayniqsa hasiblari,5,2025-03-17 05:51:44,12,https://sharh.commeta.uz/en/review/0fb101f8-ff43-4de4-8012-2959915c1d70,/review/0fb101f8-ff43-4de4-8012-2959915c1d70
Monica July,Feed Up,Har zerikgan paytimda feed upga borgim kelad u yer juda yaxshi toyimli fast foodlari bilan mashhur,5,2025-03-17 05:50:25,10,https://sharh.commeta.uz/en/review/31a9a02e-b5d6-4dd0-978a-bbd3d933634d,/review/31a9a02e-b5d6-4dd0-978a-bbd3d933634d
Monica July,Besh qozon,Bu yerni taomlari juda mazali maza qilib o'tirsa boladi oshna ogaynilar bolan yigilishlarga ozbekona zor joy,5,2025-03-17 05:48:57,7,https://sharh.commeta.uz/en/review/f81fdbc4-36a1-4b06-b56e-39ff92fbff93,/review/f81fdbc4-36a1-4b06-b56e-39ff92fbff93
Monica July,Oqtepa lavash,"Men bu kafeni juda yaxshi ko'raman har bo'sh paytim shu yerdan ovqatlanaman ,ishchilari ham juda hushmuomala ishlarga omad",5,2025-03-17 05:47:47,13,https://sharh.commeta.uz/en/review/e4ab66a0-430f-4ebe-adea-4013224ae68f,/review/e4ab66a0-430f-4ebe-adea-4013224ae68f
Monica July,Street 77,"I am so love to eating from this cafe ,so great foods and workers also so kind",5,2025-03-17 05:45:38,9,https://sharh.commeta.uz/en/review/edaf4323-7d95-469e-ba1c-120ff6918d17,/review/edaf4323-7d95-469e-ba1c-120ff6918d17
Dinora Ergasheva,Arrows & Sparrows Uzbekistan,Atmosfera ajoyib.Taomlari mazali.Xodimlari xushmuomilali.,5,2025-03-17 05:37:30,10,https://sharh.commeta.uz/en/review/8a7869dd-715d-4b84-8cb2-73691557b241,/review/8a7869dd-715d-4b84-8cb2-73691557b241
Behruz risqulov,Chopar,Chopar taomlariga gap yoq juda mazali toyimli va hamyonbop 6 baho,5,2025-03-17 05:34:51,14,https://sharh.commeta.uz/en/review/3e35f141-ec32-4c43-a612-4a0c7d4e5987,/review/3e35f141-ec32-4c43-a612-4a0c7d4e5987
Maxbuba Sabirova,Siz Ona bo'lasiz Eko Markazi,Bu markar juda savobli yolda qancha oilalarni mustahkamlayabdi,5,2025-03-17 05:34:12,11,https://sharh.commeta.uz/en/review/081c2e46-45bc-40c2-bd68-fd25c59c40be,/review/081c2e46-45bc-40c2-bd68-fd25c59c40be
Behruz risqulov,Max Way,Max Way burgerlari juda zor mazali toyimli va hamyonbop lokatsiyasi ham zor,5,2025-03-17 05:33:51,15,https://sharh.commeta.uz/en/review/32609771-fa29-4dc7-9bc5-d90627a47b96,/review/32609771-fa29-4dc7-9bc5-d90627a47b96
Behruz risqulov,Bellissimo Pizza,Bellissimo pizza juda zor mazali va toyimli hamda hamyonbop,5,2025-03-17 05:32:48,15,https://sharh.commeta.uz/en/review/40cdf33f-b97e-4955-900d-b08e45908347,/review/40cdf33f-b97e-4955-900d-b08e45908347
Anonymous user,payme,"""Payme to‘lov tizimidan foydalanish juda qulay va ishonchli. Pul o'tkazmalarini tez va xavfsiz amalga oshirish mumkin. Dizayni sodda va tushunarli, ishlash tezligi esa a'lo darajada. Hamyonbop xizmatlari va qo‘shimcha qulayliklari bilan doimiy foydalanuvchilari uchun eng yaxshi tanlovlardan biri!""",5,2025-03-17 05:31:59,19,https://sharh.commeta.uz/en/review/c0524086-2a7e-4c63-bc97-937593908ffe,/review/c0524086-2a7e-4c63-bc97-937593908ffe
Behruz risqulov,BBQ Burger,BBQ burgerga boliwi mumkin emas juda mazali va tez yetkazib beriwadi,5,2025-03-17 05:30:40,10,https://sharh.commeta.uz/en/review/74f099e0-f2ac-48d2-bb31-b1cb481a1cbb,/review/74f099e0-f2ac-48d2-bb31-b1cb481a1cbb
Maxbuba Sabirova,Uzum Market,uzum market judaym quulay sifatli va arzon,5,2025-03-17 05:29:53,7,https://sharh.commeta.uz/en/review/db9f820b-e258-4805-9d2d-1fac9d94fb9d,/review/db9f820b-e258-4805-9d2d-1fac9d94fb9d
Abbosxon Ahmadxo'jayev,Balikchi BSC,"Menga bank nimaligini tushuntirgan maskan, pul nima, qanday sanaladiyu qanday saqlanadi, hammasini shu joyda oʼrganganman.",5,2025-03-17 05:29:42,12,https://sharh.commeta.uz/en/review/119f3f90-6424-40f0-9911-26be8e1d0b03,/review/119f3f90-6424-40f0-9911-26be8e1d0b03
Behruz risqulov,Oqtepa lavash,Juda mazali va shirin yumshoq hamma masalliqlar joy joyida doim zakaz beramz juda tez keladi,5,2025-03-17 05:29:23,8,https://sharh.commeta.uz/en/review/7f312ed5-9c5c-454d-b9db-1ec9d8abe55d,/review/7f312ed5-9c5c-454d-b9db-1ec9d8abe55d
Behruz risqulov,Shashleek,Shashlikka gap yoq mazza qilip yidi odam goshtlari yumshoq,5,2025-03-17 05:28:19,12,https://sharh.commeta.uz/en/review/ef9333fc-a977-4106-ae85-b587a02282b4,/review/ef9333fc-a977-4106-ae85-b587a02282b4
Dinora Ergasheva,Asl Kamolon milliy taomlar,Taomlari mazzali.Xodimlari xushmuomilali.Narxlar hamyonbop.,5,2025-03-17 05:27:14,9,https://sharh.commeta.uz/en/review/b090425d-f895-4c05-98b8-beb22b264d6c,/review/b090425d-f895-4c05-98b8-beb22b264d6c
sardor shukurillayev,Uzmobile,Interneti juda ham zoʻr ishlar ekan,5,2025-03-17 05:26:47,13,https://sharh.commeta.uz/en/review/1bb9b7d5-625d-467f-b504-ffac2faab0a7,/review/1bb9b7d5-625d-467f-b504-ffac2faab0a7
Behruz risqulov,Kamolon Osh,Oshga gap soz bolishi mumkin emas goshlari juda yumsho wunaqa zor bezatilgam gap yo,5,2025-03-17 05:25:45,11,https://sharh.commeta.uz/en/review/caf38a79-c7bb-4d9f-a1f7-d8edb19845bf,/review/caf38a79-c7bb-4d9f-a1f7-d8edb19845bf
God bless Uzbekistan,Max Way,Eng shirin klab sendwich yeyoshlik joyi men uchun,5,2025-03-17 05:20:53,17,https://sharh.commeta.uz/en/review/ec099a51-7aaf-457c-9239-2a1a1ae3e7d3,/review/ec099a51-7aaf-457c-9239-2a1a1ae3e7d3
sardor shukurillayev,Korzinka.uz,Men olib koʻrdim sifatli va hamyonbop ekan,5,2025-03-17 05:17:31,6,https://sharh.commeta.uz/en/review/391d3154-26b2-4400-bc07-e23e5b5074b2,/review/391d3154-26b2-4400-bc07-e23e5b5074b2
Dilshodjon Ummatov,Korzinka.uz,zõr hamanarsa bor yõq narsani uzi yõk va hamyonbop,5,2025-03-17 05:17:07,19,https://sharh.commeta.uz/en/review/a2362f94-fdbb-4243-b8b8-285a08127065,/review/a2362f94-fdbb-4243-b8b8-285a08127065
Anonymous user,Az Capital,"""Az Capital – ishonchli va sifatli investitsiya kompaniyasi! Bu yerda treyding va investitsiya bo‘yicha foydali kurslar mavjud. Jamoa professional va mijozlarga do‘stona munosabatda bo‘ladi. Platforma qulay va tushunarli, yangi boshlovchilar uchun ham juda mos. Ishimdan juda mamnunman, tavsiya qilaman.",5,2025-03-17 05:11:54,7,https://sharh.commeta.uz/en/review/24653782-3f7b-4110-944b-4abd29c76abb,/review/24653782-3f7b-4110-944b-4abd29c76abb
Anonymous user,Uzum Market,Uzum manga yoqadi qulayliklar juda kop har bir viloyada bor oson uzumga rahmat ❤️,5,2025-03-17 05:05:14,13,https://sharh.commeta.uz/en/review/695d10fd-5d9d-4a61-8844-80f2dc560baf,/review/695d10fd-5d9d-4a61-8844-80f2dc560baf
Anonymous user,Zoodmall,Zoodmall bu eng ishonchlik va halol hama narsa bor buyerda manga. Juda yoqadi tavsiya qilamn silargahm,5,2025-03-17 05:03:34,6,https://sharh.commeta.uz/en/review/9f5b2d75-448b-4b59-8d6c-a0fcd5ae2b34,/review/9f5b2d75-448b-4b59-8d6c-a0fcd5ae2b34
Pahlavon Anvarjonov,UIC Group,"Juda zo'r IT Company, UZB dagi yetakchi va top it kompaniyalardan biri,shaxsan menga aksent.uz,uznews.uz,hudud24.Loyixalari yoqadi yangiliklar boyicha bollar zo'r ishlab qoyishibdi,ishlarga omad,bundanda chiroyli web site lar yaratinglar foydasi tegadi",5,2025-03-17 02:06:34,19,https://sharh.commeta.uz/en/review/2ec27490-7ae7-4d13-a1b8-06c95b45336c,/review/2ec27490-7ae7-4d13-a1b8-06c95b45336c
Pahlavon Anvarjonov,Evos,Buyurtmani vaqtida yetkazib beradi,5,2025-03-17 01:47:25,15,https://sharh.commeta.uz/en/review/375f24f5-35da-4162-aff3-0acd3662db45,/review/375f24f5-35da-4162-aff3-0acd3662db45
Abdumalik Nasriddinov,Soy restoran,"Umuman yaxshi joy emas, Xizmat ko'rsatish musor, ovqatlari puliga nisbatan qimmat.",1,2025-03-17 01:46:36,15,https://sharh.commeta.uz/en/review/5d14c526-4e83-41e6-afbf-c8b9ba7e38da,/review/5d14c526-4e83-41e6-afbf-c8b9ba7e38da
Pahlavon Anvarjonov,Oqtepa lavash,Menga lavashi yoqadi judam mazzali,5,2025-03-17 01:44:12,13,https://sharh.commeta.uz/en/review/10386b91-dd2b-489d-8211-c2a1474bbdf5,/review/10386b91-dd2b-489d-8211-c2a1474bbdf5
BAXODIRJON ABDURAXMONOV,Akfa Medline,"AKFA Medline bemorlarga yuqori sifatli tibbiy xizmat ko‘rsatish, zamonaviy uskunalar va malakali mutaxassislar bilan ta'minlanganligi bilan ajralib turadi.",5,2025-03-17 01:39:31,25,https://sharh.commeta.uz/en/review/0301586c-0561-4e7d-8885-19face5cd5d8,/review/0301586c-0561-4e7d-8885-19face5cd5d8
Qodirbek Uzoqov,Oqtepa lavash,Xamiri yumshoq mazali xam toyimli menga juda yoqadi,5,2025-03-17 01:08:14,16,https://sharh.commeta.uz/en/review/6ad0e59f-f999-4734-8f86-6d17bd83aa1a,/review/6ad0e59f-f999-4734-8f86-6d17bd83aa1a
Anonymous user,Oqtepa lavash,Zoʻr lavash tayyorlashadi atmosfera ham zoʻr,5,2025-03-17 01:07:40,16,https://sharh.commeta.uz/en/review/27633049-01cc-46fe-8b45-1f9a2d9e13e7,/review/27633049-01cc-46fe-8b45-1f9a2d9e13e7
Asadbek Xamzayev,Tenge Bank,Ajoyib iwlavoti nu fiilla hammasi toshkendaligi sal noqulayde lekn ôtkazmalani foizsz qib yaxw qldi,4,2025-03-17 00:55:57,19,https://sharh.commeta.uz/en/review/70dbd02b-aaf0-46c8-95c9-57753aeb654d,/review/70dbd02b-aaf0-46c8-95c9-57753aeb654d
Asadbek Xamzayev,Evos,Lavashlari juda yaxshi ham tez tayyor bôlakan,5,2025-03-17 00:52:24,9,https://sharh.commeta.uz/en/review/e7d714ad-0ec7-478d-80d0-228746b2eafb,/review/e7d714ad-0ec7-478d-80d0-228746b2eafb
Sandra Balok,Akfa Medline,Очень хороший но слишком дорого,1,2025-03-17 00:35:30,24,https://sharh.commeta.uz/en/review/212af657-0d3e-4b4c-a699-066d8ae61629,/review/212af657-0d3e-4b4c-a699-066d8ae61629
umidjon tohirov,Feed Up,Narxi ortacha va narxiga arzidi👍🏻,5,2025-03-17 00:35:13,20,https://sharh.commeta.uz/en/review/3e60364f-e4fd-49ed-9bde-0d2c20a0a48f,/review/3e60364f-e4fd-49ed-9bde-0d2c20a0a48f
abdujalil abdukarmov,Evos,Evosni taomlari judaham mazali sochni,5,2025-03-17 00:13:40,22,https://sharh.commeta.uz/en/review/3803f4b3-0a66-4b3e-8448-0003212ad6d3,/review/3803f4b3-0a66-4b3e-8448-0003212ad6d3
Asilbek Bloger,Korzinka.uz,Korzinka narhi hamyonbop ♥️♥️❤️‍🔥❤️‍🔥🔥,5,2025-03-17 00:12:58,16,https://sharh.commeta.uz/en/review/94950505-ccb3-4a9e-a434-ec68590cfab8,/review/94950505-ccb3-4a9e-a434-ec68590cfab8
abdujalil abdukarmov,Sug'urta Bozor,Judaham ishonchli va ham yonbob,5,2025-03-17 00:12:14,6,https://sharh.commeta.uz/en/review/86830d3d-ef1e-4651-9150-2e0798f508cf,/review/86830d3d-ef1e-4651-9150-2e0798f508cf
Firdavs Ravshanov,Najot ta’lim,"Bilimlar maskani ,albatta hammasi insonning oʻziga boğliq . Õqish va Uqish 🤫",5,2025-03-17 00:01:25,20,https://sharh.commeta.uz/en/review/7964c835-4f23-4b18-96c8-85f5e21ca295,/review/7964c835-4f23-4b18-96c8-85f5e21ca295
abdujalil abdukarmov,Cambridge Learning Centre,Cambridge talim sohasi menga yoqadi. Uyerda malakali oqtuvchilar dars beradi,5,2025-03-17 00:00:44,7,https://sharh.commeta.uz/en/review/5c8dc3e6-b540-4c2c-83ea-4e67afa7f91a,/review/5c8dc3e6-b540-4c2c-83ea-4e67afa7f91a
Firdavs Ravshanov,Instagram,"Chegarasiz axloq buzarlik manbai, 21 yoshdaman qarida tushunmaydi bermanglar.",5,2025-03-16 23:58:13,3,https://sharh.commeta.uz/en/review/622e9bde-e9b8-4a56-a077-da3eae606049,/review/622e9bde-e9b8-4a56-a077-da3eae606049
Firdavs Ravshanov,Beeline,"Beeline Uzbekistan qulay simlarga, Tariflari narxi õrtacha",5,2025-03-16 23:56:44,7,https://sharh.commeta.uz/en/review/b223613f-4ac0-4225-956a-e97bd9858c17,/review/b223613f-4ac0-4225-956a-e97bd9858c17
beko,Bellissimo Pizza,Bellissimo bu shunay joyki u yerda hama turdagi fast food va boshqa taomlar bor ularning tamiga va korinishiga gap yoq va hizmat korsatishham alo darajaa,5,2025-03-16 23:54:05,20,https://sharh.commeta.uz/en/review/6ba88d14-0e30-4a37-8f0b-af46e1ae7448,/review/6ba88d14-0e30-4a37-8f0b-af46e1ae7448
Firdavs Ravshanov,Uzum Market,"Qulay va tez eltib berish xizmati ,maxsulotlari ideal xolatda yetkaziladi, Raxmat!!!",5,2025-03-16 23:53:27,7,https://sharh.commeta.uz/en/review/57e805b7-19c4-47dc-a39b-a3d5264aaa38,/review/57e805b7-19c4-47dc-a39b-a3d5264aaa38
Anvar Babayev,Ucell,Ucell juda zor va unda internet juda zor ishlaydi men uzm ucell ishlatganmga 3 yil boldi 🔥🔥🔥,4,2025-03-16 23:53:09,12,https://sharh.commeta.uz/en/review/4d7d3add-7155-4a24-8d14-11b8a05e9f09,/review/4d7d3add-7155-4a24-8d14-11b8a05e9f09
Firdavs Ravshanov,Havas,"Ishchilar xushmuomalaligi , shuningdek qulay chegirmalar",5,2025-03-16 23:52:02,6,https://sharh.commeta.uz/en/review/951cb0f8-a0ca-409b-abbb-0effe669f82b,/review/951cb0f8-a0ca-409b-abbb-0effe669f82b
Firdavs Ravshanov,Korzinka.uz,Qulay joylashuv va qulay savdo,5,2025-03-16 23:51:13,9,https://sharh.commeta.uz/en/review/a25867d0-fd41-4f22-8e7b-d5dd2880e2fc,/review/a25867d0-fd41-4f22-8e7b-d5dd2880e2fc
Dilnoza Rustamova,Baraka Market,"Baraka market hamyonbop va qulay,mjozlar mehrini qozongan omad",5,2025-03-16 23:51:02,11,https://sharh.commeta.uz/en/review/60ccbf70-88df-45f4-a341-95b7c702c8c6,/review/60ccbf70-88df-45f4-a341-95b7c702c8c6
Firdavs Ravshanov,Uzbekistan Airways,"Uzbekistan Airways juda ajoyib tanlov Chpta narxi qulay ,sharoiti ajoyib Qulay õrindiqlar ,yaxna ichimliklarva mazali taomlar",5,2025-03-16 23:48:55,5,https://sharh.commeta.uz/en/review/aa3d34a9-7517-4836-bbf6-9ce77c311d9f,/review/aa3d34a9-7517-4836-bbf6-9ce77c311d9f
Firdavs Ravshanov,Minor somsa,"Ajoyib somsalar ,dirkillab turishini aytmaysizmi . Ayniqsa tishlaganda yoqimli taʼmli shurvasi dumoqni qitiqlaydi",5,2025-03-16 23:43:18,11,https://sharh.commeta.uz/en/review/d8828d45-1f68-4124-96c9-6c5c46671bd1,/review/d8828d45-1f68-4124-96c9-6c5c46671bd1
Firdavs Ravshanov,Evos,"Betakror, qarsildoq ,mazali Kartoshka fri, Bunaqasi bitta",5,2025-03-16 23:41:20,9,https://sharh.commeta.uz/en/review/5539de95-1f81-4d5a-8906-7609413bc953,/review/5539de95-1f81-4d5a-8906-7609413bc953
Firdavs Ravshanov,Oqtepa lavash,"Juda ham ajoyib va mazali bõlgan ,shuningdek qarsildoq tovushli va mayin taʼmli Lavashlar!!!",5,2025-03-16 23:38:46,9,https://sharh.commeta.uz/en/review/65858e4e-4d10-4976-954c-5635cb60ec13,/review/65858e4e-4d10-4976-954c-5635cb60ec13
abdujalil abdukarmov,Havas,Havas dokonlarda hama narsa arzon hamyon bob va hamasi sifatli maxsulotlar,5,2025-03-16 23:38:32,7,https://sharh.commeta.uz/en/review/964d6abd-e7cc-422d-ac90-2fdb99942341,/review/964d6abd-e7cc-422d-ac90-2fdb99942341
Abbos Boltayev,Oqtepa lavash,Oqtepa lavash hamma shart sharoitlar mavjud Arzon va juda mazali Bu lavash xona eng yaxshilaridan biri deb bilaman. Sizlarga ham taklif qilaman,5,2025-03-16 23:34:53,12,https://sharh.commeta.uz/en/review/c65685c8-9da3-48a5-be27-e6adc8a7042a,/review/c65685c8-9da3-48a5-be27-e6adc8a7042a
Dilshodjon Ummatov,Street 77,Street 77 ovqatlari zõr tez yet kazib berish va juda shirin,5,2025-03-16 23:31:24,6,https://sharh.commeta.uz/en/review/91b3e3fb-3940-4ae5-8362-4fa7170d5b8a,/review/91b3e3fb-3940-4ae5-8362-4fa7170d5b8a
Anonymous user,Uzmobile,Uzmobile kampaniyasi judda qullay biz oilaviy shu kampaniydan foydalanamiz❤️,5,2025-03-16 23:22:17,11,https://sharh.commeta.uz/en/review/c5c388a7-4861-4429-aa40-602e0b220527,/review/c5c388a7-4861-4429-aa40-602e0b220527
Dilshodjon Ummatov,Oqtepa lavash,Oqtepa lavash menga juda yoqadi va men kõp martta buyurtma berganman buyurtma qilgan taom larim tez yetib keladi ma juda mazali ❤️❤️,5,2025-03-16 23:22:14,9,https://sharh.commeta.uz/en/review/5653633e-a66c-4beb-acd6-160d5cb797ad,/review/5653633e-a66c-4beb-acd6-160d5cb797ad
Anonymous user,Uzum Bank,Uzum bank hozir judaham soz va tezkor ishlamoqda,5,2025-03-16 23:20:17,13,https://sharh.commeta.uz/en/review/5afec9dc-9c2b-4911-9577-539227817fc6,/review/5afec9dc-9c2b-4911-9577-539227817fc6
Iroda Davilova,Ayol Care,Jaa zor klinika dip etomiman mamoliklariga borgandim mamagrafiya qildirishgan 40 yoshgacham mamagrafiya mumkun emas ekan lekin geniloliklari Surayyo opaga gap yo,3,2025-03-16 23:13:58,10,https://sharh.commeta.uz/en/review/6ff5226d-9bbd-4351-896d-14d8d4c4d433,/review/6ff5226d-9bbd-4351-896d-14d8d4c4d433
Anonymous user,Korzinka.uz,Maxsulotlari xilma xil sotuvchilarni mijozlarga bolgan momilasiga gap yoq,5,2025-03-16 23:13:48,6,https://sharh.commeta.uz/en/review/5b5b0019-81de-4ffd-a659-f032962a6efd,/review/5b5b0019-81de-4ffd-a659-f032962a6efd
Iroda Davilova,GENOTEXNOLOGIYA,Umuman yoqmadi bita kansultatsiya 800ming ujis kerak kerakmas analizla yozishadi shakar choy ichsez homlez nogro tugiladi diyishadimi ey hullar yoqmadi umiman,1,2025-03-16 23:11:32,9,https://sharh.commeta.uz/en/review/82bdc526-005a-4c1c-b7a0-f38e908e2a5c,/review/82bdc526-005a-4c1c-b7a0-f38e908e2a5c
